file,energy,atom_count
39789,0.0095300000000406,18
39790,0.0127910000001065,19
39791,0.01849100000004,18
39792,0.0146920000000818,17
39793,0.0028120000000626,19
39794,-0.0023269999999797,18
39795,0.0195790000001352,18
39796,0.0148700000000303,17
39797,0.0235260000000607,17
39798,0.0202030000000945,16
39799,-0.0074469999999564,17
39800,0.0102260000001024,16
39801,0.0157880000001,15
39802,-0.07992099999989928,21
39803,-0.0947629999999435,18
39804,-0.07254099999988728,19
39805,-0.08876499999996663,17
39806,-0.066300999999953,18
39807,-0.0811259999998696,19
39808,-0.0906109999999102,16
39809,-0.069661999999937,17
39810,-0.0831569999999146,23
39811,-0.07509599999991667,21
39812,-0.074171999999919,21
39813,-0.0695909999999457,19
39814,-0.0801569999999287,21
39815,-0.054948999999908196,20
39816,-0.07030399999990769,19
39817,-0.07025199999992533,20
39818,-0.0637719999999149,18
39819,-0.07363299999991563,20
39820,-0.0585999999998989,19
39821,-0.0634899999998879,18
39822,-0.0853609999999207,21
39823,-0.0764689999999177,19
39824,-0.0737319999999499,19
39825,-0.06696199999993262,17
39826,-0.076759999999922,19
39827,-0.0625909999998839,18
39828,-0.06647899999995839,17
39829,-0.051385999999922605,20
39830,-0.0450819999999225,19
39831,-0.0540549999999484,19
39832,-0.04878999999993991,18
39833,-0.0573539999999752,18
39834,-0.063037999999949,17
39835,-0.0549979999998981,20
39836,-0.06332499999990661,21
39837,-0.06793399999986599,19
39838,-0.0518029999999498,19
39839,-0.0485289999999167,19
39840,-0.0553619999999455,18
39841,-0.0580679999999915,18
39842,-0.0608139999999366,17
39843,-0.0605679999999893,18
39844,-0.0422709999998573,18
39845,-0.0486519999999472,17
39846,-0.05313199999989131,16
39847,-0.0620289999998817,19
39848,-0.0463979999999537,17
39849,-0.0516949999999383,16
39850,-0.0555619999998953,15
39851,-0.0507409999999026,21
39852,-0.0453049999998711,19
39853,-0.03806099999991371,20
39854,-0.0397559999999543,18
39855,-0.037954999999954005,17
39856,-0.0387499999999931,18
39857,-0.0327769999999532,19
39858,-0.027767999999866698,18
39859,-0.0329649999999333,17
39860,-0.0289049999998951,16
39861,-0.0506669999998621,19
39862,-0.04275199999995031,17
39863,-0.037021999999979,18
39864,-0.0317649999999503,17
39865,-0.0361819999999397,16
39866,-0.0314259999998967,15
39867,-0.0437779999999179,21
39868,-0.0388639999998758,20
39869,-0.040378999999859305,19
39870,-0.025261999999941,18
39871,-0.0325189999999224,19
39872,-0.0334989999999493,18
39873,-0.04218199999985471,19
39874,-0.0357859999999732,18
39875,-0.0365039999999226,17
39876,-0.0257559999999443,18
39877,-0.05007899999992559,21
39878,-0.0363859999998794,20
39879,-0.0456319999998982,19
39880,-0.04342699999989459,19
39881,-0.029147999999963703,19
39882,-0.03888799999998581,18
39883,-0.0228549999999359,19
39884,-0.035987999999974804,18
39885,-0.047666999999876204,19
39886,-0.0315239999999903,18
39887,-0.0421199999999544,17
39888,-0.025700999999969505,18
39889,-0.0386589999999387,17
39890,-0.0934149999999363,21
39891,-0.084079999999858,19
39892,-0.0773249999999734,18
39893,-0.0921119999998723,19
39894,-0.08074799999991449,17
39895,-0.10736099999991208,23
39896,-0.1012629999999035,21
39897,-0.0922459999999318,19
39898,-0.10040399999991224,19
39899,-0.09532099999989889,20
39900,-0.08366899999992931,18
39901,-0.0937189999999077,18
39902,-0.10618699999992033,21
39903,-0.09768999999994318,19
39904,-0.0864339999999401,17
39905,-0.0953489999999419,17
39906,0.0153670000001397,19
39907,0.029353000000071402,18
39908,0.027510000000063404,18
39909,-0.005695999999943499,17
39910,0.03391600000003331,17
39911,0.0354260000000863,16
39912,0.021140000000116198,18
39913,0.03410300000007279,17
39914,0.0155350000000566,17
39915,0.0294080000001031,16
39916,-0.0844749999999407,21
39917,-0.0783389999998576,19
39918,-0.0783499999998866,20
39919,-0.07123099999995472,18
39920,-0.0835199999998508,19
39921,-0.0754349999999135,17
39922,-0.0882579999999393,21
39923,-0.08553699999987431,19
39924,-0.08369399999986621,19
39925,-0.0824219999998945,20
39926,-0.07880199999993921,18
39927,-0.0770939999999882,18
39928,-0.0885279999998829,19
39929,-0.08355899999992282,17
39930,-0.0825929999999175,17
39931,-0.1076819999998974,19
39932,-0.10237299999988632,18
39933,-0.10732799999993851,17
39934,-0.09161299999993841,21
39935,-0.094186999999863,19
39936,-0.0778169999999249,20
39937,-0.10238499999996972,18
39938,-0.08485199999989843,20
39939,-0.08002599999991841,19
39940,-0.08647299999995531,18
39941,-0.07081299999993003,19
39942,-0.0906729999998674,19
39943,-0.0856519999999818,18
39944,-0.0909479999999121,17
39945,-0.07586199999997231,18
39946,-0.0975319999999442,21
39947,-0.1065519999999651,18
39948,-0.0911449999999263,20
39949,-0.0960979999998699,19
39950,-0.0863429999999425,21
39951,-0.0807919999999171,20
39952,-0.08691999999985,19
39953,-0.08211999999986111,19
39954,-0.0766779999999585,19
39955,-0.08206799999999238,18
39956,-0.08571399999993899,17
39957,-0.060673999999892196,23
39958,-0.0662699999999176,21
39959,-0.0626199999999244,21
39960,-0.053482999999914606,21
39961,-0.05654699999990951,19
39962,-0.0570159999999191,20
39963,-0.0614379999998959,21
39964,-0.0616029999999341,19
39965,-0.053686999999911195,19
39966,-0.0684719999999288,21
39967,-0.059276999999895,19
39968,-0.07958199999995941,18
39969,-0.0541249999999422,18
39970,-0.06857799999988852,19
39971,-0.05737099999993231,17
39972,-0.0665999999999371,21
39973,-0.0649649999999155,20
39974,-0.057355999999856494,19
39975,-0.0575929999998834,20
39976,-0.05993499999988211,19
39977,-0.045391999999935706,17
39978,-0.0598529999999186,19
39979,-0.0518539999999916,18
39980,-0.052605999999912,19
39981,-0.06721899999985222,19
39982,-0.0637739999999666,18
39983,-0.0562619999999469,17
39984,-0.05745099999995771,18
39985,-0.0506199999999239,21
39986,-0.0340679999998769,19
39987,-0.04704899999984491,19
39988,-0.028067999999962,17
39989,-0.050354999999853996,19
39990,-0.030668999999988903,18
39991,-0.0328279999999381,17
39992,-0.0330069999999409,18
39993,-0.08688699999993331,21
39994,-0.1081029999999714,18
39995,-0.08539399999989421,19
39996,-0.1018959999999538,17
39997,-0.08752099999986741,19
39998,-0.10555499999992429,16
39999,-0.0855289999999513,21
40000,-0.0846249999999031,23
40001,-0.07869499999992512,21
40002,-0.057286999999916995,20
40003,-0.085480999999902,19
40004,-0.08684499999992562,21
40005,-0.09466799999989908,21
40006,-0.08863299999984521,19
40007,-0.08839699999987259,19
40008,-0.0850189999999315,17
40009,-0.0829839999999535,18
40010,-0.0952649999998698,19
40011,-0.0873489999999606,17
40012,-0.08768699999990301,21
40013,-0.0815019999998867,20
40014,-0.0866939999998521,19
40015,-0.07456299999989818,20
40016,-0.08014999999988949,19
40017,-0.0867829999999116,20
40018,-0.0775839999999448,19
40019,-0.085677999999973,18
40020,-0.073714999999936,19
40021,-0.0867029999998862,19
40022,-0.0852249999999799,18
40023,-0.0900689999999144,17
40024,-0.0776959999999462,18
40025,-0.0652479999998831,20
40026,-0.0668539999999211,21
40027,-0.0572439999999119,20
40028,-0.0570259999998938,19
40029,-0.0630289999998581,19
40030,-0.0513309999999478,18
40031,-0.0597849999999198,19
40032,-0.05168399999996601,19
40033,-0.04512599999992511,19
40034,-0.0645129999999767,18
40035,-0.0674349999998753,19
40036,-0.056067999999982,18
40037,-0.05751999999995398,17
40038,-0.0501249999999799,18
40039,-0.0867989999999281,21
40040,-0.1072319999999535,18
40041,-0.0865689999998835,19
40042,-0.1021579999999175,17
40043,-0.06936699999994282,19
40044,-0.08707199999986409,19
40045,-0.10590399999989582,16
40046,-0.073571999999956,18
40047,-0.1036209999999187,21
40048,-0.1091449999998985,23
40049,-0.1077689999999051,21
40050,-0.10358299999990088,21
40051,-0.10593499999993121,19
40052,-0.10599299999995532,19
40053,-0.1062059999999291,19
40054,-0.1063439999999218,21
40055,-0.1087029999999344,19
40056,-0.0978209999999535,19
40057,-0.1024879999998802,20
40058,-0.098297999999886,20
40059,-0.1002449999999157,18
40060,-0.0999689999999304,18
40061,-0.10370699999992891,19
40062,-0.1099829999999428,21
40063,-0.10694299999994418,19
40064,-0.10285099999993003,19
40065,-0.104005999999913,17
40066,-0.1041649999999094,17
40067,-0.0708169999999199,21
40068,-0.0813929999999913,18
40069,-0.0577149999998596,19
40070,-0.06429299999985,19
40071,-0.06750699999992092,20
40072,-0.05354299999999051,18
40073,-0.0718709999998736,19
40074,-0.057397999999921005,17
40075,-0.08905299999992161,23
40076,-0.0881409999999505,21
40077,-0.08831299999991409,21
40078,-0.0852769999999054,19
40079,-0.08904099999989509,21
40080,-0.0878119999999285,19
40081,-0.0698439999999323,21
40082,-0.0596839999998906,19
40083,-0.0597759999998857,19
40084,-0.06366999999988822,20
40085,-0.05300199999999221,18
40086,-0.0822329999998601,18
40087,-0.06620299999985942,19
40088,-0.0555899999999383,17
40089,-0.082134999999937,17
40090,-0.0871489999998971,23
40091,-0.08803499999993392,21
40092,-0.08423699999991642,21
40093,-0.0868709999999168,21
40094,-0.0867949999999382,19
40095,-0.0928459999998949,21
40096,-0.08751099999994941,19
40097,-0.07799099999994039,19
40098,-0.08249799999993002,20
40099,-0.0806579999999144,18
40100,-0.0876099999999269,21
40101,-0.0858179999999038,19
40102,-0.0840059999999311,19
40103,-0.086061999999913,19
40104,-0.08381099999991191,17
40105,-0.0689859999999384,21
40106,-0.056117999999855686,19
40107,-0.0772329999999783,18
40108,-0.0506229999999732,18
40109,-0.0707279999999173,17
40110,-0.0689179999998828,19
40111,-0.054490999999927604,17
40112,-0.0799709999999436,17
40113,-0.07504999999991918,16
40114,-0.0852639999998814,19
40115,-0.0831319999999209,21
40116,-0.0779879999998911,20
40117,-0.0850469999998608,19
40118,-0.1030879999999569,18
40119,-0.07990599999993722,18
40120,-0.07270899999991788,19
40121,-0.0811969999999746,18
40122,-0.0800319999999601,17
40123,-0.0885619999999107,21
40124,-0.08308399999992842,20
40125,-0.089106999999899,19
40126,-0.10119299999996649,18
40127,-0.0780979999999544,19
40128,-0.08362899999997354,18
40129,-0.0893479999998589,19
40130,-0.0827409999999417,18
40131,-0.08728899999994151,17
40132,-0.1003919999999425,21
40133,-0.09938399999987262,19
40134,-0.09382199999993189,21
40135,-0.103085999999962,18
40136,-0.0898539999998888,20
40137,-0.09489299999989949,19
40138,-0.0610419999999294,23
40139,-0.0645079999999325,21
40140,-0.0536909999999011,21
40141,-0.061911999999949695,21
40142,-0.05267299999991331,19
40143,-0.056962999999939194,21
40144,-0.05750699999993,19
40145,-0.0488079999999513,19
40146,-0.0597999999998819,20
40147,-0.048894999999902204,20
40148,-0.043343999999876794,19
40149,-0.05643999999989539,20
40150,-0.0467709999999215,18
40151,-0.0622729999999478,21
40152,-0.058968999999933595,19
40153,-0.0540509999999017,19
40154,-0.0479219999999145,18
40155,-0.0611279999999396,19
40156,-0.05056199999995669,17
40157,-0.0743409999998903,20
40158,-0.079405999999949,19
40159,-0.0854179999998905,23
40160,-0.08352399999989754,21
40161,-0.08660799999989872,21
40162,-0.0796969999998964,21
40163,-0.08713399999993492,19
40164,-0.08490199999994272,23
40165,-0.08317599999992349,21
40166,-0.0754249999999387,21
40167,-0.056784999999877,20
40168,-0.07941599999992371,21
40169,-0.0770349999999098,19
40170,-0.0783269999998879,20
40171,-0.0708569999998758,20
40172,-0.08620999999993718,21
40173,-0.0830079999999497,19
40174,-0.07508199999995212,19
40175,-0.0816389999999387,21
40176,-0.0778929999999036,20
40177,-0.084280999999919,19
40178,-0.0884009999999193,23
40179,-0.08187399999991381,21
40180,-0.0749749999998812,22
40181,-0.0937449999998989,21
40182,-0.0664219999998749,20
40183,-0.07611799999995121,21
40184,-0.06760899999994761,19
40185,-0.0701599999999871,21
40186,-0.0694009999999138,20
40187,-0.0895209999999337,21
40188,-0.07448699999991949,20
40189,-0.09451599999994179,19
40190,-0.0739999999999554,19
40191,-0.08965599999993401,23
40192,-0.08902499999993549,21
40193,-0.08909999999991658,21
40194,-0.08459599999991951,21
40195,-0.0820339999999077,19
40196,-0.08601999999990541,21
40197,-0.082482999999911,19
40198,-0.08273399999990258,19
40199,-0.083159999999907,20
40200,-0.0786079999999174,20
40201,-0.07494299999990507,18
40202,-0.0898489999999014,21
40203,-0.0868769999999017,19
40204,-0.08868499999994121,19
40205,-0.0829119999999079,19
40206,-0.07791199999991248,17
40207,-0.1045169999999302,21
40208,-0.0960369999998533,19
40209,-0.1010959999999272,20
40210,-0.1034929999998439,19
40211,-0.0987539999999285,23
40212,-0.0909479999999121,21
40213,-0.1078399999998964,20
40214,-0.1020129999998857,19
40215,-0.0997039999999174,21
40216,-0.1047089999999002,18
40217,-0.08501499999994161,23
40218,-0.0866639999999279,21
40219,-0.07926299999991211,21
40220,-0.0765759999999318,21
40221,-0.07161199999990227,20
40222,-0.0761139999999045,19
40223,-0.07543599999991099,20
40224,-0.07991199999992202,19
40225,-0.0771129999999402,19
40226,-0.0752549999999701,21
40227,-0.08258899999992758,20
40228,-0.064040999999861,19
40229,-0.07067199999988813,18
40230,-0.08257399999990858,19
40231,-0.069614999999942,17
40232,-0.08858499999990951,23
40233,-0.0939309999999409,21
40234,-0.0750119999999014,22
40235,-0.0794549999999389,21
40236,-0.07843099999990949,21
40237,-0.0656649999999103,20
40238,-0.07583699999992169,20
40239,-0.082057999999904,19
40240,-0.08388899999994232,21
40241,-0.0781659999998964,20
40242,-0.0845409999999446,19
40243,-0.06941899999992521,20
40244,-0.08050999999994701,19
40245,-0.08201900000000249,21
40246,-0.08863099999990699,20
40247,-0.070713000000012,21
40248,-0.0728659999999195,20
40249,-0.0694179999998709,19
40250,-0.07508699999988258,18
40251,-0.089228999999932,21
40252,-0.08701399999989688,20
40253,-0.092525999999907,19
40254,-0.07530799999989314,20
40255,-0.0802959999999188,19
40256,-0.0775639999999384,19
40257,-0.07375999999993609,18
40258,-0.07831699999991311,17
40259,-0.09279899999989989,21
40260,-0.0979709999999158,23
40261,-0.10953599999987772,20
40262,-0.1077469999999038,20
40263,-0.1089229999998906,18
40264,-0.08826599999991912,21
40265,-0.1035899999998832,19
40266,-0.0808059999998818,20
40267,-0.0979279999999107,21
40268,-0.10675699999990218,18
40269,-0.085322999999903,19
40270,-0.0994779999999195,23
40271,-0.11142299999988832,20
40272,-0.090791999999908,21
40273,-0.0925959999999008,21
40274,-0.11080599999991131,18
40275,-0.09373599999992159,21
40276,-0.09155199999992189,19
40277,-0.09540099999992431,22
40278,-0.086834999999894,20
40279,-0.0869089999998777,20
40280,-0.1000029999999014,21
40281,-0.09015699999991961,19
40282,-0.0907799999999383,19
40283,-0.0989739999998846,25
40284,-0.093939999999975,23
40285,-0.0915699999999901,23
40286,-0.09246499999994741,23
40287,-0.094852000000003,21
40288,-0.08659299999999341,21
40289,-0.0915999999999712,21
40290,-0.0854029999999852,21
40291,-0.0830100000000015,21
40292,-0.08673299999998103,22
40293,-0.0863169999998945,20
40294,-0.08153499999991698,20
40295,-0.0997579999999516,23
40296,-0.08936799999997899,21
40297,-0.0951230000000009,21
40298,-0.09408999999988052,19
40299,-0.0830029999998487,19
40300,-0.0508869999999319,21
40301,-0.0433489999998641,19
40302,-0.0420509999998444,19
40303,-0.0403559999999174,20
40304,-0.03254999999995781,18
40305,-0.0314219999999636,18
40306,-0.0429509999998458,19
40307,-0.034567999999921904,17
40308,-0.033414999999934,17
40309,-0.04433199999994031,19
40310,-0.05227399999989751,23
40311,-0.0479349999999385,21
40312,-0.037315999999918796,22
40313,-0.0427009999999654,21
40314,-0.04423399999990351,20
40315,-0.0540299999998978,21
40316,-0.0487469999998779,20
40317,-0.04994999999991019,19
40318,-0.0359319999998888,20
40319,-0.044023999999922105,18
40320,-0.0359539999998901,20
40321,-0.03773399999988661,19
40322,-0.040801999999871406,19
40323,-0.04143799999991411,18
40324,-0.0443819999999277,17
40325,0.0268790000000649,18
40326,0.029689000000075697,18
40327,0.0269910000001232,19
40328,0.0282650000000899,18
40329,0.046115000000042906,17
40330,0.0392000000001075,18
40331,0.0350310000000604,17
40332,0.0360030000000506,17
40333,0.0337540000001013,16
40334,0.0351020000001085,16
40335,0.0308070000000384,17
40336,0.0332260000000701,16
40337,-0.0343719999999052,21
40338,-0.0300159999998754,20
40339,-0.022849999999891596,19
40340,-0.020638999999903204,20
40341,-0.006154999999978299,18
40342,-0.020822999999950197,19
40343,-0.009810999999956401,19
40344,-0.0306459999998764,19
40345,-0.023497999999960897,18
40346,-0.0176389999999173,17
40347,-0.0132519999999658,18
40348,-0.05060499999990489,21
40349,-0.0442979999998556,19
40350,-0.0393879999999171,20
40351,-0.0356599999999502,18
40352,-0.0469569999998498,19
40353,-0.0390339999999582,17
40354,-0.0772799999999165,23
40355,-0.07072699999991978,21
40356,-0.0676199999999198,21
40357,-0.07684299999993979,21
40358,-0.0661749999998733,22
40359,-0.0555459999998788,20
40360,-0.0637609999998858,20
40361,-0.06735699999990169,20
40362,-0.0734669999999368,21
40363,-0.0658059999999522,19
40364,-0.0626849999999308,19
40365,-0.0697189999999068,19
40366,-0.009897999999907299,21
40367,-0.0057549999999082,20
40368,-0.0029369999999175,20
40369,-0.0091579999998998,19
40370,-0.0011009999998918,20
40371,-0.006184999999902599,20
40372,-0.0073789999999007,20
40373,0.011833000000081,19
40374,0.0056880000000205,18
40375,-0.0147949999998786,19
40376,0.0028250000000298,18
40377,-0.0017109999999433004,17
40378,0.0031260000001224995,20
40379,0.0103620000000432,19
40380,0.0046500000000264,18
40381,0.011918000000036899,19
40382,0.0025230000000533,19
40383,-0.0020869999999604,19
40384,0.0157650000001581,18
40385,0.009754000000043502,17
40386,-0.006804999999985701,18
40387,0.011346000000060003,17
40388,0.0063330000000974005,16
40389,-0.0084209999998847,19
40390,-0.0012079999999627,18
40391,-0.0009829999999624,18
40392,-0.0067739999999503,17
40393,0.0007760000000303,18
40394,-0.0002699999999435,18
40395,-0.0008969999999520999,18
40396,0.0139140000000566,17
40397,0.0082310000000802,16
40398,-0.0090259999999489,17
40399,0.0101020000000744,16
40400,0.0047800000000961,15
40401,-0.0814969999998993,21
40402,-0.10067799999995941,18
40403,-0.0817169999999123,20
40404,-0.08515199999987991,19
40405,-0.0687419999999292,20
40406,-0.0947679999999309,17
40407,-0.07377399999995758,19
40408,-0.076614999999947,18
40409,-0.0815869999998994,19
40410,-0.09612599999991284,16
40411,-0.07690199999996129,18
40412,-0.0790629999999623,17
40413,-0.0825539999999023,21
40414,-0.10015299999997751,18
40415,-0.0763789999999176,20
40416,-0.0834169999998835,19
40417,-0.0694449999999164,20
40418,-0.094287999999949,17
40419,-0.06735899999995348,19
40420,-0.0735359999999332,19
40421,-0.0770879999999465,18
40422,-0.0815859999998451,19
40423,-0.0963599999998905,16
40424,-0.0701329999999416,18
40425,-0.07554299999998189,18
40426,-0.07927699999993358,17
40427,-0.08657899999991511,23
40428,-0.0814239999999131,21
40429,-0.0797829999999066,21
40430,-0.07535399999994752,21
40431,-0.0726019999999039,19
40432,-0.09549399999991691,21
40433,-0.0813359999999079,20
40434,-0.08343199999990239,19
40435,-0.0737239999999133,22
40436,-0.06649199999992561,20
40437,-0.061749999999904,20
40438,-0.07504799999992418,20
40439,-0.06669099999993472,18
40440,-0.0798689999999737,21
40441,-0.0866989999998963,20
40442,-0.07233399999989842,19
40443,-0.0738819999999123,18
40444,-0.08707299999991842,21
40445,-0.0774929999999471,19
40446,-0.0796489999999039,19
40447,-0.07582199999990279,19
40448,-0.06858699999992261,17
40449,-0.0831359999999108,20
40450,-0.0892699999999422,19
40451,-0.07663599999989401,20
40452,-0.07499999999993168,18
40453,-0.07588099999992429,17
40454,-0.0340849999999477,21
40455,-0.0392149999998991,20
40456,-0.0270439999998757,19
40457,-0.0252319999999031,20
40458,-0.0215429999998946,20
40459,-0.012375999999960599,19
40460,-0.017755999999963003,18
40461,-0.031050999999877104,19
40462,-0.035079999999993505,18
40463,-0.019316999999943997,17
40464,-0.021552999999983002,18
40465,-0.010426999999936,21
40466,0.0034850000000686996,20
40467,0.0021250000001487,19
40468,0.0050340000000801,20
40469,0.013633000000083897,19
40470,0.0154220000000577,18
40471,-0.0021079999998505,19
40472,0.012897000000009401,18
40473,0.015495000000044,17
40474,1.1368683772161605e-13,20
40475,0.015956000000016905,18
40476,0.014242000000081103,19
40477,0.020722000000148403,18
40478,0.022761000000059504,17
40479,0.004937000000040799,18
40480,0.0236400000000571,17
40481,0.0265190000000643,16
40482,-0.0056249999998954,19
40483,0.0084580000000187,18
40484,0.0074870000000828,17
40485,0.0103620000000432,18
40486,0.018674000000032703,17
40487,0.0210340000000996,16
40488,0.0060810000000515,17
40489,0.02140200000008,16
40490,0.024599000000137004,15
40491,-0.033668999999918,21
40492,-0.0383009999998762,20
40493,-0.0287949999998886,20
40494,-0.020998999999847,19
40495,-0.0137129999998819,20
40496,-0.0257039999998482,19
40497,-0.0179879999998888,20
40498,-0.0071399999999925,18
40499,0.0023420000000555006,19
40500,-0.0319199999999568,19
40501,-0.020271999999920305,19
40502,-0.0173529999999573,18
40503,-0.0310629999998468,19
40504,-0.0345479999999724,18
40505,-0.0231329999999729,18
40506,-0.017259999999907898,17
40507,-0.0100259999999821,18
40508,-0.0195639999999457,17
40509,-0.05669599999993118,23
40510,-0.060098999999922804,21
40511,-0.0534299999999348,21
40512,-0.054100999999946,19
40513,-0.0449569999998971,22
40514,-0.04063899999988501,20
40515,-0.05183399999992841,20
40516,-0.0422879999998713,19
40517,-0.0448389999999108,18
40518,-0.05561599999992949,21
40519,-0.05423499999994869,19
40520,-0.05178599999993589,19
40521,-0.04408299999988681,18
40522,-0.04471299999988781,18
40523,-0.0465259999999148,17
40524,-0.0556229999999118,21
40525,-0.0456689999998616,19
40526,-0.04831699999988351,20
40527,-0.0379309999999577,18
40528,-0.05165299999987381,19
40529,-0.04048499999993279,17
40530,-0.08696999999995109,21
40531,-0.0789469999999141,20
40532,-0.0842639999998482,19
40533,-0.10779699999994811,18
40534,-0.09705599999995224,17
40535,-0.0801579999999262,20
40536,-0.0716469999999276,19
40537,-0.0769149999999854,18
40538,-0.0943599999999378,17
40539,-0.0835549999998761,19
40540,-0.0745869999999513,18
40541,-0.07935599999996151,17
40542,-0.1004389999999375,17
40543,-0.0957339999999362,16
40544,-0.08772099999993081,21
40545,-0.07758599999988292,20
40546,-0.08394699999985271,19
40547,-0.08371299999987508,18
40548,-0.08713399999993492,17
40549,-0.0796239999999102,20
40550,-0.071141999999952,19
40551,-0.0758709999999496,18
40552,-0.083135999999854,19
40553,-0.0743009999999912,18
40554,-0.0787749999999505,17
40555,-0.0844169999999735,17
40556,-0.107266999999922,23
40557,-0.09713099999993341,21
40558,-0.0972589999999513,21
40559,-0.1260689999999158,20
40560,-0.1172449999998548,19
40561,-0.10066299999988358,19
40562,-0.10144299999990379,22
40563,-0.0909079999998994,20
40564,-0.0912939999998911,20
40565,-0.11350099999987151,19
40566,-0.10509899999993871,21
40567,-0.09387899999990161,19
40568,-0.0944449999999506,19
40569,-0.11531699999989078,18
40570,-0.0214769999998907,20
40571,-0.030598999999938304,21
40572,-0.0336059999999065,20
40573,-0.0199219999998945,19
40574,-0.023629999999911798,20
40575,-0.008525999999960702,19
40576,-0.019036999999912003,20
40577,-0.0208699999999453,19
40578,-0.005930999999975402,18
40579,-0.016352999999980904,18
40580,-0.026653999999894,19
40581,-0.0288859999999431,18
40582,-0.005684999999971199,18
40583,-0.015826999999944698,17
40584,-0.0193199999999933,18
40585,-0.006055999999944101,21
40586,0.0076770000001147014,20
40587,0.0098690000000942,20
40588,0.007981000000143,19
40589,0.024940000000071898,19
40590,0.0268800000000624,18
40591,0.008293000000094199,20
40592,0.0256880000000592,19
40593,0.0226420000000189,18
40594,0.015598000000068103,19
40595,-0.0023039999998673,19
40596,0.011507000000051398,18
40597,0.0144630000000347,18
40598,0.0120440000000598,17
40599,0.010966000000109898,20
40600,0.0015560000000505,21
40601,0.010557000000119303,20
40602,0.009433000000115,20
40603,0.006766000000084201,20
40604,-0.0011379999998553001,19
40605,0.013181000000088202,20
40606,0.0185390000000325,19
40607,0.011702000000013799,18
40608,0.018512000000043802,19
40609,0.0241300000000705,19
40610,0.016004000000009403,18
40611,0.0199130000000877,19
40612,0.0052630000001272,19
40613,0.0161740000000349,18
40614,0.013586000000032001,18
40615,0.007995000000050802,18
40616,0.0009750000000394,17
40617,-0.0466829999999163,21
40618,-0.039970999999866294,19
40619,-0.0323759999998856,20
40620,-0.026024999999947295,18
40621,-0.0420019999998544,19
40622,-0.0354709999999158,17
40623,-0.0719489999999041,23
40624,-0.06186499999989791,21
40625,-0.06895099999991311,21
40626,-0.0619559999998955,22
40627,-0.051419999999893606,20
40628,-0.05930099999989121,20
40629,-0.06857499999989611,21
40630,-0.0577569999999241,19
40631,-0.0637279999999123,19
40632,-0.07978699999989651,21
40633,-0.0929019999999809,18
40634,-0.06671399999987669,20
40635,-0.0794829999999251,17
40636,-0.06191099999995231,19
40637,-0.0864249999999628,17
40638,-0.0649569999999926,18
40639,-0.07662899999985481,19
40640,-0.08891699999992389,16
40641,-0.0811279999999214,23
40642,-0.0729619999999044,21
40643,-0.07815599999992169,21
40644,-0.0644259999999121,19
40645,-0.0675319999999146,20
40646,-0.0719239999999103,22
40647,-0.0609859999999002,20
40648,-0.0631509999998911,20
40649,-0.051370999999903605,18
40650,-0.0641309999999748,21
40651,-0.07822799999991041,21
40652,-0.0674949999998943,20
40653,-0.06811499999992063,19
40654,-0.0749709999999481,19
40655,-0.0604659999999057,17
40656,-0.0795439999999416,21
40657,-0.0718369999999026,20
40658,-0.0766949999998587,19
40659,-0.06774999999987578,20
40660,-0.054269999999917204,19
40661,-0.0592639999999846,18
40662,-0.0615759999999454,19
40663,-0.076511999999866,19
40664,-0.0644539999999551,18
40665,-0.0690409999999701,18
40666,-0.07309299999991478,17
40667,-0.0560419999999339,23
40668,-0.05211599999989851,21
40669,-0.04760499999991899,21
40670,-0.046438999999907,20
40671,-0.0632519999999203,21
40672,-0.0523609999999052,19
40673,-0.0344409999999015,20
40674,-0.03980999999987481,22
40675,-0.0395779999998922,20
40676,-0.0308869999998933,20
40677,-0.04832299999998211,21
40678,-0.0381309999999075,19
40679,-0.0552669999999011,20
40680,-0.0438809999998852,18
40681,-0.053770999999926496,21
40682,-0.049181999999916494,19
40683,-0.0443619999999214,19
40684,-0.05142599999987849,20
40685,-0.0406559999998989,18
40686,-0.0575259999999389,19
40687,-0.0455949999999347,17
40688,-0.0283840000000168,21
40689,-0.0512559999999098,23
40690,-0.05047299999989711,21
40691,-0.0401029999998741,22
40692,-0.0390859999998838,22
40693,-0.0428589999999644,21
40694,-0.0452359999998748,20
40695,-0.0544199999999364,21
40696,-0.04902999999990241,20
40697,-0.0468879999999103,19
40698,-0.026455999999996,21
40699,-0.0320559999998977,20
40700,-0.0380889999998999,20
40701,-0.03806699999989859,19
40702,-0.041381999999885,19
40703,-0.04244799999992211,18
40704,-0.047919999999919506,19
40705,-0.0378909999998882,20
40706,-0.04027799999988701,18
40707,-0.0439279999999371,17
40708,-0.0537399999999479,21
40709,-0.04794599999991069,20
40710,-0.0536989999999377,19
40711,-0.0570999999999344,23
40712,-0.0580039999999257,21
40713,-0.0580829999998968,21
40714,-0.04080899999996739,21
40715,-0.0448149999999145,20
40716,-0.04296499999992419,22
40717,-0.043371999999919794,20
40718,-0.05446799999992889,19
40719,-0.07330999999993532,23
40720,-0.06935799999990871,21
40721,-0.06663899999989549,21
40722,-0.05469199999987491,20
40723,-0.06068199999992879,20
40724,-0.07047599999992821,21
40725,-0.06648399999994578,19
40726,-0.06323199999991398,19
40727,-0.0819079999999417,23
40728,-0.0770479999999338,21
40729,-0.0872139999999035,21
40730,-0.07498199999992032,19
40731,-0.0736449999998853,22
